Index,DAY,School,SchoolType,StartTime,AvgMaxDailyTemp,AvgMinDailyTemp,AvgIndoorRelativeHumidity,IndoorTempDuringSurvey,Grade,Age,Gender,FormalClothing,TotalCLOwithChair,SwC,MC,TSV
3,5.0,1.0,0.0,2.0,24.2,6.0,69.4,12.9,4.0,9.0,0.0,0.0,1.26,2.0,4.0,0.0
1730,4.0,4.0,1.0,1.0,20.8,4.2,75.6,13.2,4.0,10.0,0.0,0.0,1.07,2.0,4.0,
0,4.0,4.0,1.0,1.0,20.8,4.2,53.5,13.2,4.0,10.0,0.0,0.0,1.07,2.0,4.0,0.0
1,4.0,4.0,1.0,1.0,20.8,4.2,53.2,15.2,4.0,10.0,0.0,0.0,1.07,2.0,4.0,0.0
2,4.0,4.0,1.0,1.0,20.8,4.2,73.3,13.2,4.0,10.0,0.0,0.0,1.07,2.0,4.0,0.0
3,4.0,4.0,1.0,1.0,20.8,4.2,44.8,16.7,4.0,10.0,0.0,0.0,1.07,2.0,4.0,0.0
964,1.0,3.0,1.0,3.0,22.4,10.1,46.3,17.0,5.0,10.0,1.0,1.0,1.69,2.0,1.0,
0,1.0,3.0,1.0,3.0,22.4,10.1,51.3,13.5,5.0,10.0,1.0,1.0,1.69,2.0,1.0,0.0
1,1.0,3.0,1.0,3.0,22.4,10.1,75.4,17.5,5.0,10.0,1.0,1.0,1.69,2.0,1.0,0.0
2,1.0,3.0,1.0,3.0,22.4,10.1,59.5,16.1,5.0,10.0,1.0,1.0,1.69,2.0,1.0,0.0
3,1.0,3.0,1.0,3.0,22.4,10.1,47.7,16.8,5.0,10.0,1.0,1.0,1.69,2.0,1.0,0.0
1002,2.0,3.0,1.0,1.0,18.4,8.2,74.2,12.9,3.0,9.0,0.0,1.0,1.19,1.0,4.0,
0,2.0,3.0,1.0,1.0,18.4,8.2,57.7,15.8,3.0,9.0,0.0,1.0,1.19,1.0,4.0,0.0
1,2.0,3.0,1.0,1.0,18.4,8.2,54.6,12.9,3.0,9.0,0.0,1.0,1.19,1.0,4.0,0.0
2,2.0,3.0,1.0,1.0,18.4,8.2,65.6,15.4,3.0,9.0,0.0,1.0,1.19,1.0,4.0,0.0
3,2.0,3.0,1.0,1.0,18.4,8.2,53.9,14.2,3.0,9.0,0.0,1.0,1.19,1.0,4.0,0.0
1550,2.0,4.0,1.0,2.0,19.6,6.6,60.7,13.0,5.0,12.0,0.0,0.0,1.4,2.0,4.0,
0,2.0,4.0,1.0,2.0,19.6,6.6,67.9,16.6,5.0,12.0,0.0,0.0,1.4,2.0,4.0,0.0
1,2.0,4.0,1.0,2.0,19.6,6.6,52.2,14.7,5.0,12.0,0.0,0.0,1.4,2.0,4.0,0.0
2,2.0,4.0,1.0,2.0,19.6,6.6,58.8,13.0,5.0,12.0,0.0,0.0,1.4,2.0,4.0,0.0
3,2.0,4.0,1.0,2.0,19.6,6.6,54.8,15.6,5.0,12.0,0.0,0.0,1.4,2.0,4.0,0.0
1992,2.0,5.0,1.0,3.0,20.6,4.6,59.0,13.9,3.0,9.0,1.0,0.0,1.43,2.0,4.0,
0,2.0,5.0,1.0,3.0,20.6,4.6,73.2,14.1,3.0,9.0,1.0,0.0,1.43,2.0,4.0,0.0
1,2.0,5.0,1.0,3.0,20.6,4.6,61.3,13.0,3.0,9.0,1.0,0.0,1.43,2.0,4.0,0.0
2,2.0,5.0,1.0,3.0,20.6,4.6,55.8,13.9,3.0,9.0,1.0,0.0,1.43,2.0,4.0,0.0
3,2.0,5.0,1.0,3.0,20.6,4.6,65.2,15.1,3.0,9.0,1.0,0.0,1.43,2.0,4.0,0.0
1227,3.0,3.0,1.0,2.0,21.2,5.6,60.9,14.0,5.0,10.0,1.0,1.0,1.33,1.0,4.0,
0,3.0,3.0,1.0,2.0,21.2,5.6,61.4,17.5,5.0,10.0,1.0,1.0,1.33,1.0,4.0,0.0
1,3.0,3.0,1.0,2.0,21.2,5.6,45.0,14.0,5.0,10.0,1.0,1.0,1.33,1.0,4.0,0.0
2,3.0,3.0,1.0,2.0,21.2,5.6,54.9,15.6,5.0,10.0,1.0,1.0,1.33,1.0,4.0,0.0
3,3.0,3.0,1.0,2.0,21.2,5.6,51.9,17.2,5.0,10.0,1.0,1.0,1.33,1.0,4.0,0.0
1269,4.0,3.0,1.0,1.0,17.6,8.4,64.0,14.1,3.0,8.0,0.0,1.0,1.55,2.0,4.0,
0,4.0,3.0,1.0,1.0,17.6,8.4,54.7,14.1,3.0,8.0,0.0,1.0,1.55,2.0,4.0,0.0
1,4.0,3.0,1.0,1.0,17.6,8.4,72.2,14.1,3.0,8.0,0.0,1.0,1.55,2.0,4.0,0.0
2,4.0,3.0,1.0,1.0,17.6,8.4,66.6,14.6,3.0,8.0,0.0,1.0,1.55,2.0,4.0,0.0
3,4.0,3.0,1.0,1.0,17.6,8.4,60.2,14.0,3.0,8.0,0.0,1.0,1.55,2.0,4.0,0.0
1831,5.0,4.0,1.0,1.0,20.6,4.6,68.9,13.0,4.0,10.0,1.0,1.0,1.11,2.0,4.0,
0,5.0,4.0,1.0,1.0,20.6,4.6,45.1,13.0,4.0,10.0,1.0,1.0,1.11,2.0,4.0,0.0
1,5.0,4.0,1.0,1.0,20.6,4.6,45.2,14.4,4.0,10.0,1.0,1.0,1.11,2.0,4.0,0.0
2,5.0,4.0,1.0,1.0,20.6,4.6,46.7,13.0,4.0,10.0,1.0,1.0,1.11,2.0,4.0,0.0
3,5.0,4.0,1.0,1.0,20.6,4.6,47.2,17.1,4.0,10.0,1.0,1.0,1.11,2.0,4.0,0.0
1001,2.0,3.0,1.0,1.0,18.4,8.2,74.2,12.9,3.0,9.0,1.0,1.0,1.52,2.0,4.0,
0,2.0,3.0,1.0,1.0,18.4,8.2,47.4,15.2,3.0,9.0,1.0,1.0,1.52,2.0,4.0,0.0
1,2.0,3.0,1.0,1.0,18.4,8.2,73.2,15.6,3.0,9.0,1.0,1.0,1.52,2.0,4.0,0.0
2,2.0,3.0,1.0,1.0,18.4,8.2,56.8,14.8,3.0,9.0,1.0,1.0,1.52,2.0,4.0,0.0
3,2.0,3.0,1.0,1.0,18.4,8.2,59.8,12.9,3.0,9.0,1.0,1.0,1.52,2.0,4.0,0.0
1868,5.0,4.0,1.0,2.0,20.6,4.6,60.4,13.0,5.0,11.0,1.0,1.0,1.74,2.0,4.0,
0,5.0,4.0,1.0,2.0,20.6,4.6,68.6,15.6,5.0,11.0,1.0,1.0,1.74,2.0,4.0,0.0
1,5.0,4.0,1.0,2.0,20.6,4.6,63.4,17.1,5.0,11.0,1.0,1.0,1.74,2.0,4.0,0.0
2,5.0,4.0,1.0,2.0,20.6,4.6,59.8,16.5,5.0,11.0,1.0,1.0,1.74,2.0,4.0,0.0
3,5.0,4.0,1.0,2.0,20.6,4.6,60.6,14.6,5.0,11.0,1.0,1.0,1.74,2.0,4.0,0.0
35,1.0,1.0,0.0,4.0,22.2,5.1,44.23,17.5,4.0,8.0,1.0,0.0,1.04,2.0,4.0,
0,1.0,1.0,0.0,4.0,22.2,5.1,44.23,15.8,4.0,8.0,1.0,0.0,1.04,2.0,4.0,0.0
1,1.0,1.0,0.0,4.0,22.2,5.1,71.2,16.6,4.0,8.0,1.0,0.0,1.04,2.0,4.0,0.0
2,1.0,1.0,0.0,4.0,22.2,5.1,50.8,17.0,4.0,8.0,1.0,0.0,1.04,2.0,4.0,0.0
3,1.0,1.0,0.0,4.0,22.2,5.1,62.7,16.9,4.0,8.0,1.0,0.0,1.04,2.0,4.0,0.0
718,3.0,2.0,1.0,1.0,22.9,6.6,57.2,15.0,3.0,8.0,1.0,1.0,1.72,2.0,4.0,
0,3.0,2.0,1.0,1.0,22.9,6.6,58.7,14.6,3.0,8.0,1.0,1.0,1.72,2.0,4.0,0.0
1,3.0,2.0,1.0,1.0,22.9,6.6,56.0,12.9,3.0,8.0,1.0,1.0,1.72,2.0,4.0,0.0
2,3.0,2.0,1.0,1.0,22.9,6.6,59.2,12.8,3.0,8.0,1.0,1.0,1.72,2.0,4.0,0.0
3,3.0,2.0,1.0,1.0,22.9,6.6,56.4,16.4,3.0,8.0,1.0,1.0,1.72,2.0,4.0,0.0
1280,4.0,3.0,1.0,1.0,17.6,8.4,64.0,14.1,3.0,10.0,0.0,1.0,1.69,2.0,4.0,
0,4.0,3.0,1.0,1.0,17.6,8.4,58.9,14.1,3.0,10.0,0.0,1.0,1.69,2.0,4.0,0.0
1,4.0,3.0,1.0,1.0,17.6,8.4,60.5,14.1,3.0,10.0,0.0,1.0,1.69,2.0,4.0,0.0
2,4.0,3.0,1.0,1.0,17.6,8.4,70.8,14.1,3.0,10.0,0.0,1.0,1.69,2.0,4.0,0.0
3,4.0,3.0,1.0,1.0,17.6,8.4,62.5,14.1,3.0,10.0,0.0,1.0,1.69,2.0,4.0,0.0
454,5.0,1.0,0.0,2.0,24.2,6.0,58.9,15.1,3.0,8.0,0.0,0.0,1.4,2.0,4.0,
0,5.0,1.0,0.0,2.0,24.2,6.0,66.2,15.1,3.0,8.0,0.0,0.0,1.4,2.0,4.0,0.0
1,5.0,1.0,0.0,2.0,24.2,6.0,58.9,14.0,3.0,8.0,0.0,0.0,1.4,2.0,4.0,0.0
2,5.0,1.0,0.0,2.0,24.2,6.0,53.1,15.1,3.0,8.0,0.0,0.0,1.4,2.0,4.0,0.0
3,5.0,1.0,0.0,2.0,24.2,6.0,44.9,16.9,3.0,8.0,0.0,0.0,1.4,2.0,4.0,0.0
1146,3.0,3.0,1.0,1.0,21.2,5.6,62.3,14.0,3.0,9.0,1.0,1.0,1.13,2.0,4.0,
0,3.0,3.0,1.0,1.0,21.2,5.6,49.8,17.5,3.0,9.0,1.0,1.0,1.13,2.0,4.0,0.0
1,3.0,3.0,1.0,1.0,21.2,5.6,47.4,14.0,3.0,9.0,1.0,1.0,1.13,2.0,4.0,0.0
2,3.0,3.0,1.0,1.0,21.2,5.6,65.5,15.3,3.0,9.0,1.0,1.0,1.13,2.0,4.0,0.0
3,3.0,3.0,1.0,1.0,21.2,5.6,65.9,14.0,3.0,9.0,1.0,1.0,1.13,2.0,4.0,0.0
403,4.0,1.0,0.0,3.0,22.9,6.6,54.6,16.0,5.0,12.0,1.0,0.0,1.07,2.0,4.0,
0,4.0,1.0,0.0,3.0,22.9,6.6,58.1,16.0,5.0,12.0,1.0,0.0,1.07,2.0,4.0,0.0
1,4.0,1.0,0.0,3.0,22.9,6.6,52.2,16.0,5.0,12.0,1.0,0.0,1.07,2.0,4.0,0.0
2,4.0,1.0,0.0,3.0,22.9,6.6,54.9,13.1,5.0,12.0,1.0,0.0,1.07,2.0,4.0,0.0
3,4.0,1.0,0.0,3.0,22.9,6.6,46.7,13.8,5.0,12.0,1.0,0.0,1.07,2.0,4.0,0.0
1520,2.0,4.0,1.0,2.0,19.6,6.6,65.2,14.1,4.0,10.0,1.0,1.0,1.33,2.0,1.0,
0,2.0,4.0,1.0,2.0,19.6,6.6,69.6,13.6,4.0,10.0,1.0,1.0,1.33,2.0,1.0,0.0
1,2.0,4.0,1.0,2.0,19.6,6.6,65.0,16.4,4.0,10.0,1.0,1.0,1.33,2.0,1.0,0.0
2,2.0,4.0,1.0,2.0,19.6,6.6,65.4,15.7,4.0,10.0,1.0,1.0,1.33,2.0,1.0,0.0
3,2.0,4.0,1.0,2.0,19.6,6.6,73.9,15.1,4.0,10.0,1.0,1.0,1.33,2.0,1.0,0.0
1616,3.0,4.0,1.0,2.0,20.0,8.8,67.4,13.0,4.0,11.0,1.0,0.0,1.43,2.0,4.0,
0,3.0,4.0,1.0,2.0,20.0,8.8,72.9,15.6,4.0,11.0,1.0,0.0,1.43,2.0,4.0,0.0
1,3.0,4.0,1.0,2.0,20.0,8.8,53.7,16.2,4.0,11.0,1.0,0.0,1.43,2.0,4.0,0.0
2,3.0,4.0,1.0,2.0,20.0,8.8,72.5,17.3,4.0,11.0,1.0,0.0,1.43,2.0,4.0,0.0
3,3.0,4.0,1.0,2.0,20.0,8.8,56.6,15.1,4.0,11.0,1.0,0.0,1.43,2.0,4.0,0.0
1916,1.0,5.0,1.0,3.0,20.8,4.2,58.9,14.9,3.0,10.0,0.0,1.0,1.69,2.0,4.0,
0,1.0,5.0,1.0,3.0,20.8,4.2,74.0,13.4,3.0,10.0,0.0,1.0,1.69,2.0,4.0,0.0
1,1.0,5.0,1.0,3.0,20.8,4.2,66.4,13.3,3.0,10.0,0.0,1.0,1.69,2.0,4.0,0.0
2,1.0,5.0,1.0,3.0,20.8,4.2,71.1,13.1,3.0,10.0,0.0,1.0,1.69,2.0,4.0,0.0
3,1.0,5.0,1.0,3.0,20.8,4.2,65.3,15.1,3.0,10.0,0.0,1.0,1.69,2.0,4.0,0.0
513,5.0,1.0,0.0,3.0,24.2,6.0,61.0,15.6,5.0,12.0,0.0,0.0,1.21,2.0,4.0,
0,5.0,1.0,0.0,3.0,24.2,6.0,61.0,13.0,5.0,12.0,0.0,0.0,1.21,2.0,4.0,0.0
1,5.0,1.0,0.0,3.0,24.2,6.0,61.0,16.4,5.0,12.0,0.0,0.0,1.21,2.0,4.0,0.0
2,5.0,1.0,0.0,3.0,24.2,6.0,50.0,15.6,5.0,12.0,0.0,0.0,1.21,2.0,4.0,0.0
3,5.0,1.0,0.0,3.0,24.2,6.0,58.8,13.2,5.0,12.0,0.0,0.0,1.21,2.0,4.0,0.0
1611,3.0,4.0,1.0,1.0,20.0,8.8,60.5,13.6,3.0,8.0,0.0,1.0,1.55,2.0,4.0,
0,3.0,4.0,1.0,1.0,20.0,8.8,62.9,13.6,3.0,8.0,0.0,1.0,1.55,2.0,4.0,0.0
1,3.0,4.0,1.0,1.0,20.0,8.8,74.6,15.2,3.0,8.0,0.0,1.0,1.55,2.0,4.0,0.0
2,3.0,4.0,1.0,1.0,20.0,8.8,48.1,15.3,3.0,8.0,0.0,1.0,1.55,2.0,4.0,0.0
3,3.0,4.0,1.0,1.0,20.0,8.8,66.4,16.2,3.0,8.0,0.0,1.0,1.55,2.0,4.0,0.0
453,5.0,1.0,0.0,2.0,24.2,6.0,58.9,15.1,3.0,7.0,1.0,0.0,1.21,1.0,4.0,
0,5.0,1.0,0.0,2.0,24.2,6.0,58.9,15.7,3.0,7.0,1.0,0.0,1.21,1.0,4.0,0.0
1,5.0,1.0,0.0,2.0,24.2,6.0,60.9,13.8,3.0,7.0,1.0,0.0,1.21,1.0,4.0,0.0
2,5.0,1.0,0.0,2.0,24.2,6.0,51.5,15.1,3.0,7.0,1.0,0.0,1.21,1.0,4.0,0.0
3,5.0,1.0,0.0,2.0,24.2,6.0,62.9,16.3,3.0,7.0,1.0,0.0,1.21,1.0,4.0,0.0
1934,1.0,5.0,1.0,4.0,20.8,4.2,59.1,15.0,4.0,9.0,1.0,1.0,1.69,2.0,4.0,
0,1.0,5.0,1.0,4.0,20.8,4.2,63.7,16.1,4.0,9.0,1.0,1.0,1.69,2.0,4.0,0.0
1,1.0,5.0,1.0,4.0,20.8,4.2,46.3,15.0,4.0,9.0,1.0,1.0,1.69,2.0,4.0,0.0
2,1.0,5.0,1.0,4.0,20.8,4.2,51.9,15.0,4.0,9.0,1.0,1.0,1.69,2.0,4.0,0.0
3,1.0,5.0,1.0,4.0,20.8,4.2,69.1,15.0,4.0,9.0,1.0,1.0,1.69,2.0,4.0,0.0
1755,4.0,4.0,1.0,1.0,20.8,4.2,75.6,13.2,4.0,9.0,0.0,0.0,1.26,2.0,4.0,
0,4.0,4.0,1.0,1.0,20.8,4.2,58.8,13.2,4.0,9.0,0.0,0.0,1.26,2.0,4.0,0.0
1,4.0,4.0,1.0,1.0,20.8,4.2,61.0,13.2,4.0,9.0,0.0,0.0,1.26,2.0,4.0,0.0
2,4.0,4.0,1.0,1.0,20.8,4.2,62.7,13.2,4.0,9.0,0.0,0.0,1.26,2.0,4.0,0.0
3,4.0,4.0,1.0,1.0,20.8,4.2,46.4,13.2,4.0,9.0,0.0,0.0,1.26,2.0,4.0,0.0
576,1.0,2.0,1.0,1.0,20.5,5.0,63.8,14.5,3.0,8.0,1.0,1.0,1.55,2.0,4.0,
0,1.0,2.0,1.0,1.0,20.5,5.0,55.7,13.8,3.0,8.0,1.0,1.0,1.55,2.0,4.0,0.0
1,1.0,2.0,1.0,1.0,20.5,5.0,63.8,14.2,3.0,8.0,1.0,1.0,1.55,2.0,4.0,0.0
2,1.0,2.0,1.0,1.0,20.5,5.0,52.2,16.7,3.0,8.0,1.0,1.0,1.55,2.0,4.0,0.0
3,1.0,2.0,1.0,1.0,20.5,5.0,52.0,17.4,3.0,8.0,1.0,1.0,1.55,2.0,4.0,0.0
118,2.0,1.0,0.0,4.0,20.5,5.0,66.39,15.6,3.0,8.0,0.0,0.0,1.57,3.0,4.0,
0,2.0,1.0,0.0,4.0,20.5,5.0,62.6,15.4,3.0,8.0,0.0,0.0,1.57,3.0,4.0,0.0
1,2.0,1.0,0.0,4.0,20.5,5.0,65.9,16.3,3.0,8.0,0.0,0.0,1.57,3.0,4.0,0.0
2,2.0,1.0,0.0,4.0,20.5,5.0,68.2,12.9,3.0,8.0,0.0,0.0,1.57,3.0,4.0,0.0
3,2.0,1.0,0.0,4.0,20.5,5.0,61.7,15.6,3.0,8.0,0.0,0.0,1.57,3.0,4.0,0.0
62,1.0,1.0,0.0,6.0,22.2,5.1,47.8,16.9,5.0,10.0,0.0,0.0,1.07,2.0,4.0,
0,1.0,1.0,0.0,6.0,22.2,5.1,70.8,13.9,5.0,10.0,0.0,0.0,1.07,2.0,4.0,0.0
1,1.0,1.0,0.0,6.0,22.2,5.1,46.1,13.6,5.0,10.0,0.0,0.0,1.07,2.0,4.0,0.0
2,1.0,1.0,0.0,6.0,22.2,5.1,44.8,15.1,5.0,10.0,0.0,0.0,1.07,2.0,4.0,0.0
3,1.0,1.0,0.0,6.0,22.2,5.1,47.8,13.0,5.0,10.0,0.0,0.0,1.07,2.0,4.0,0.0
704,3.0,2.0,1.0,1.0,22.9,6.6,57.2,15.0,3.0,8.0,1.0,1.0,1.52,2.0,4.0,
0,3.0,2.0,1.0,1.0,22.9,6.6,69.8,15.0,3.0,8.0,1.0,1.0,1.52,2.0,4.0,0.0
1,3.0,2.0,1.0,1.0,22.9,6.6,64.0,15.6,3.0,8.0,1.0,1.0,1.52,2.0,4.0,0.0
2,3.0,2.0,1.0,1.0,22.9,6.6,49.4,15.0,3.0,8.0,1.0,1.0,1.52,2.0,4.0,0.0
3,3.0,2.0,1.0,1.0,22.9,6.6,62.9,13.7,3.0,8.0,1.0,1.0,1.52,2.0,4.0,0.0
1664,3.0,4.0,1.0,2.0,20.0,8.8,55.8,13.3,5.0,10.0,0.0,1.0,1.02,2.0,4.0,
0,3.0,4.0,1.0,2.0,20.0,8.8,55.8,17.2,5.0,10.0,0.0,1.0,1.02,2.0,4.0,0.0
1,3.0,4.0,1.0,2.0,20.0,8.8,65.2,15.4,5.0,10.0,0.0,1.0,1.02,2.0,4.0,0.0
2,3.0,4.0,1.0,2.0,20.0,8.8,74.8,15.4,5.0,10.0,0.0,1.0,1.02,2.0,4.0,0.0
3,3.0,4.0,1.0,2.0,20.0,8.8,55.8,15.2,5.0,10.0,0.0,1.0,1.02,2.0,4.0,0.0
1311,4.0,3.0,1.0,2.0,17.6,8.4,62.2,14.0,4.0,9.0,1.0,1.0,1.5,2.0,4.0,
0,4.0,3.0,1.0,2.0,17.6,8.4,54.7,14.0,4.0,9.0,1.0,1.0,1.5,2.0,4.0,0.0
1,4.0,3.0,1.0,2.0,17.6,8.4,53.2,14.0,4.0,9.0,1.0,1.0,1.5,2.0,4.0,0.0
2,4.0,3.0,1.0,2.0,17.6,8.4,65.2,13.3,4.0,9.0,1.0,1.0,1.5,2.0,4.0,0.0
3,4.0,3.0,1.0,2.0,17.6,8.4,67.1,14.4,4.0,9.0,1.0,1.0,1.5,2.0,4.0,0.0
228,3.0,1.0,0.0,3.0,22.2,5.2,60.4,13.8,3.0,7.0,1.0,0.0,1.04,2.0,4.0,
0,3.0,1.0,0.0,3.0,22.2,5.2,60.1,13.8,3.0,7.0,1.0,0.0,1.04,2.0,4.0,0.0
1,3.0,1.0,0.0,3.0,22.2,5.2,60.4,14.4,3.0,7.0,1.0,0.0,1.04,2.0,4.0,0.0
2,3.0,1.0,0.0,3.0,22.2,5.2,56.0,13.8,3.0,7.0,1.0,0.0,1.04,2.0,4.0,0.0
3,3.0,1.0,0.0,3.0,22.2,5.2,48.6,13.8,3.0,7.0,1.0,0.0,1.04,2.0,4.0,0.0
1828,5.0,4.0,1.0,1.0,20.6,4.6,68.9,13.0,4.0,11.0,1.0,1.0,1.33,2.0,4.0,
0,5.0,4.0,1.0,1.0,20.6,4.6,72.8,17.3,4.0,11.0,1.0,1.0,1.33,2.0,4.0,0.0
1,5.0,4.0,1.0,1.0,20.6,4.6,56.8,17.4,4.0,11.0,1.0,1.0,1.33,2.0,4.0,0.0
2,5.0,4.0,1.0,1.0,20.6,4.6,50.9,13.0,4.0,11.0,1.0,1.0,1.33,2.0,4.0,0.0
3,5.0,4.0,1.0,1.0,20.6,4.6,67.9,13.0,4.0,11.0,1.0,1.0,1.33,2.0,4.0,0.0
15,1.0,1.0,0.0,3.0,22.2,5.1,55.1,14.5,3.0,9.0,1.0,0.0,1.4,2.0,4.0,
0,1.0,1.0,0.0,3.0,22.2,5.1,64.9,14.5,3.0,9.0,1.0,0.0,1.4,2.0,4.0,0.0
1,1.0,1.0,0.0,3.0,22.2,5.1,69.1,15.7,3.0,9.0,1.0,0.0,1.4,2.0,4.0,0.0
2,1.0,1.0,0.0,3.0,22.2,5.1,62.9,16.7,3.0,9.0,1.0,0.0,1.4,2.0,4.0,0.0
3,1.0,1.0,0.0,3.0,22.2,5.1,75.4,14.9,3.0,9.0,1.0,0.0,1.4,2.0,4.0,0.0
1166,3.0,3.0,1.0,2.0,21.2,5.6,61.4,14.0,4.0,9.0,1.0,1.0,1.33,3.0,1.0,
0,3.0,3.0,1.0,2.0,21.2,5.6,46.7,16.7,4.0,9.0,1.0,1.0,1.33,3.0,1.0,0.0
1,3.0,3.0,1.0,2.0,21.2,5.6,51.7,17.2,4.0,9.0,1.0,1.0,1.33,3.0,1.0,0.0
2,3.0,3.0,1.0,2.0,21.2,5.6,55.8,17.4,4.0,9.0,1.0,1.0,1.33,3.0,1.0,0.0
3,3.0,3.0,1.0,2.0,21.2,5.6,46.5,17.2,4.0,9.0,1.0,1.0,1.33,3.0,1.0,0.0
829,4.0,2.0,1.0,1.0,24.2,6.0,59.9,15.4,4.0,9.0,0.0,1.0,1.55,2.0,2.0,
0,4.0,2.0,1.0,1.0,24.2,6.0,52.4,15.4,4.0,9.0,0.0,1.0,1.55,2.0,2.0,0.0
1,4.0,2.0,1.0,1.0,24.2,6.0,50.8,14.7,4.0,9.0,0.0,1.0,1.55,2.0,2.0,0.0
2,4.0,2.0,1.0,1.0,24.2,6.0,71.0,15.4,4.0,9.0,0.0,1.0,1.55,2.0,2.0,0.0
3,4.0,2.0,1.0,1.0,24.2,6.0,54.6,15.4,4.0,9.0,0.0,1.0,1.55,2.0,2.0,0.0
1650,3.0,4.0,1.0,2.0,20.0,8.8,67.4,13.0,4.0,10.0,0.0,0.0,1.07,2.0,4.0,
0,3.0,4.0,1.0,2.0,20.0,8.8,67.4,14.0,4.0,10.0,0.0,0.0,1.07,2.0,4.0,0.0
1,3.0,4.0,1.0,2.0,20.0,8.8,69.4,14.2,4.0,10.0,0.0,0.0,1.07,2.0,4.0,0.0
2,3.0,4.0,1.0,2.0,20.0,8.8,67.4,15.6,4.0,10.0,0.0,0.0,1.07,2.0,4.0,0.0
3,3.0,4.0,1.0,2.0,20.0,8.8,55.4,13.0,4.0,10.0,0.0,0.0,1.07,2.0,4.0,0.0
611,2.0,2.0,1.0,1.0,22.2,5.2,63.8,14.6,3.0,10.0,1.0,1.0,1.72,2.0,4.0,
0,2.0,2.0,1.0,1.0,22.2,5.2,62.7,14.6,3.0,10.0,1.0,1.0,1.72,2.0,4.0,0.0
1,2.0,2.0,1.0,1.0,22.2,5.2,62.2,14.6,3.0,10.0,1.0,1.0,1.72,2.0,4.0,0.0
2,2.0,2.0,1.0,1.0,22.2,5.2,52.4,14.6,3.0,10.0,1.0,1.0,1.72,2.0,4.0,0.0
3,2.0,2.0,1.0,1.0,22.2,5.2,48.9,14.7,3.0,10.0,1.0,1.0,1.72,2.0,4.0,0.0
1838,5.0,4.0,1.0,1.0,20.6,4.6,68.9,13.0,4.0,10.0,1.0,1.0,1.24,2.0,1.0,
0,5.0,4.0,1.0,1.0,20.6,4.6,63.0,15.5,4.0,10.0,1.0,1.0,1.24,2.0,1.0,0.0
1,5.0,4.0,1.0,1.0,20.6,4.6,54.5,13.0,4.0,10.0,1.0,1.0,1.24,2.0,1.0,0.0
2,5.0,4.0,1.0,1.0,20.6,4.6,46.7,13.0,4.0,10.0,1.0,1.0,1.24,2.0,1.0,0.0
3,5.0,4.0,1.0,1.0,20.6,4.6,69.6,13.0,4.0,10.0,1.0,1.0,1.24,2.0,1.0,0.0
796,4.0,2.0,1.0,1.0,24.2,6.0,60.3,15.8,3.0,9.0,0.0,0.0,1.43,2.0,2.0,
0,4.0,2.0,1.0,1.0,24.2,6.0,44.9,17.2,3.0,9.0,0.0,0.0,1.43,2.0,2.0,0.0
1,4.0,2.0,1.0,1.0,24.2,6.0,52.1,16.8,3.0,9.0,0.0,0.0,1.43,2.0,2.0,0.0
2,4.0,2.0,1.0,1.0,24.2,6.0,54.0,15.0,3.0,9.0,0.0,0.0,1.43,2.0,2.0,0.0
3,4.0,2.0,1.0,1.0,24.2,6.0,66.1,15.8,3.0,9.0,0.0,0.0,1.43,2.0,2.0,0.0
1901,1.0,5.0,1.0,3.0,20.8,4.2,58.9,14.9,3.0,8.0,1.0,1.0,1.77,2.0,4.0,
0,1.0,5.0,1.0,3.0,20.8,4.2,72.5,14.9,3.0,8.0,1.0,1.0,1.77,2.0,4.0,0.0
1,1.0,5.0,1.0,3.0,20.8,4.2,68.1,13.0,3.0,8.0,1.0,1.0,1.77,2.0,4.0,0.0
2,1.0,5.0,1.0,3.0,20.8,4.2,54.0,13.3,3.0,8.0,1.0,1.0,1.77,2.0,4.0,0.0
3,1.0,5.0,1.0,3.0,20.8,4.2,58.0,14.9,3.0,8.0,1.0,1.0,1.77,2.0,4.0,0.0
1818,5.0,4.0,1.0,1.0,20.6,4.6,68.9,13.7,3.0,9.0,1.0,1.0,1.71,2.0,4.0,
0,5.0,4.0,1.0,1.0,20.6,4.6,70.5,13.7,3.0,9.0,1.0,1.0,1.71,2.0,4.0,0.0
1,5.0,4.0,1.0,1.0,20.6,4.6,54.4,17.2,3.0,9.0,1.0,1.0,1.71,2.0,4.0,0.0
2,5.0,4.0,1.0,1.0,20.6,4.6,67.3,12.8,3.0,9.0,1.0,1.0,1.71,2.0,4.0,0.0
3,5.0,4.0,1.0,1.0,20.6,4.6,49.0,15.8,3.0,9.0,1.0,1.0,1.71,2.0,4.0,0.0
1518,2.0,4.0,1.0,2.0,19.6,6.6,65.2,14.1,4.0,9.0,0.0,1.0,1.33,2.0,4.0,
0,2.0,4.0,1.0,2.0,19.6,6.6,45.4,14.1,4.0,9.0,0.0,1.0,1.33,2.0,4.0,0.0
1,2.0,4.0,1.0,2.0,19.6,6.6,48.4,14.1,4.0,9.0,0.0,1.0,1.33,2.0,4.0,0.0
2,2.0,4.0,1.0,2.0,19.6,6.6,48.0,14.1,4.0,9.0,0.0,1.0,1.33,2.0,4.0,0.0
3,2.0,4.0,1.0,2.0,19.6,6.6,49.4,12.9,4.0,9.0,0.0,1.0,1.33,2.0,4.0,0.0
