Index,DAY,School,SchoolType,StartTime,AvgMaxDailyTemp,AvgMinDailyTemp,AvgIndoorRelativeHumidity,IndoorTempDuringSurvey,Grade,Age,Gender,FormalClothing,TotalCLOwithChair,SwC,MC,TCV
0,5.0,1.0,0.0,2.0,24.2,6.0,58.2,15.6,4.0,9.0,0.0,0.0,1.26,2.0,4.0,2.0
1,5.0,1.0,0.0,2.0,24.2,6.0,51.7,15.6,4.0,9.0,0.0,0.0,1.26,2.0,4.0,2.0
2,5.0,1.0,0.0,2.0,24.2,6.0,58.9,15.7,4.0,9.0,0.0,0.0,1.26,2.0,4.0,2.0
3,5.0,1.0,0.0,2.0,24.2,6.0,72.2,16.9,4.0,9.0,0.0,0.0,1.26,2.0,4.0,2.0
1730,4.0,4.0,1.0,1.0,20.8,4.2,75.6,13.2,4.0,10.0,0.0,0.0,1.07,2.0,4.0,
0,4.0,4.0,1.0,1.0,20.8,4.2,48.6,15.7,4.0,10.0,0.0,0.0,1.07,2.0,4.0,2.0
1,4.0,4.0,1.0,1.0,20.8,4.2,75.6,12.8,4.0,10.0,0.0,0.0,1.07,2.0,4.0,2.0
2,4.0,4.0,1.0,1.0,20.8,4.2,53.4,12.9,4.0,10.0,0.0,0.0,1.07,2.0,4.0,2.0
3,4.0,4.0,1.0,1.0,20.8,4.2,53.9,16.0,4.0,10.0,0.0,0.0,1.07,2.0,4.0,2.0
964,1.0,3.0,1.0,3.0,22.4,10.1,46.3,17.0,5.0,10.0,1.0,1.0,1.69,2.0,1.0,
0,1.0,3.0,1.0,3.0,22.4,10.1,74.7,17.0,5.0,10.0,1.0,1.0,1.69,2.0,1.0,2.0
1,1.0,3.0,1.0,3.0,22.4,10.1,60.8,17.5,5.0,10.0,1.0,1.0,1.69,2.0,1.0,2.0
2,1.0,3.0,1.0,3.0,22.4,10.1,64.6,14.5,5.0,10.0,1.0,1.0,1.69,2.0,1.0,2.0
3,1.0,3.0,1.0,3.0,22.4,10.1,48.3,14.8,5.0,10.0,1.0,1.0,1.69,2.0,1.0,2.0
1002,2.0,3.0,1.0,1.0,18.4,8.2,74.2,12.9,3.0,9.0,0.0,1.0,1.19,1.0,4.0,
0,2.0,3.0,1.0,1.0,18.4,8.2,66.2,17.5,3.0,9.0,0.0,1.0,1.19,1.0,4.0,2.0
1,2.0,3.0,1.0,1.0,18.4,8.2,54.7,17.5,3.0,9.0,0.0,1.0,1.19,1.0,4.0,2.0
2,2.0,3.0,1.0,1.0,18.4,8.2,61.0,17.1,3.0,9.0,0.0,1.0,1.19,1.0,4.0,2.0
3,2.0,3.0,1.0,1.0,18.4,8.2,57.2,15.0,3.0,9.0,0.0,1.0,1.19,1.0,4.0,2.0
1550,2.0,4.0,1.0,2.0,19.6,6.6,60.7,13.0,5.0,12.0,0.0,0.0,1.4,2.0,4.0,
0,2.0,4.0,1.0,2.0,19.6,6.6,73.1,13.0,5.0,12.0,0.0,0.0,1.4,2.0,4.0,2.0
1,2.0,4.0,1.0,2.0,19.6,6.6,71.9,16.3,5.0,12.0,0.0,0.0,1.4,2.0,4.0,2.0
2,2.0,4.0,1.0,2.0,19.6,6.6,58.0,17.3,5.0,12.0,0.0,0.0,1.4,2.0,4.0,2.0
3,2.0,4.0,1.0,2.0,19.6,6.6,75.0,17.4,5.0,12.0,0.0,0.0,1.4,2.0,4.0,2.0
1992,2.0,5.0,1.0,3.0,20.6,4.6,59.0,13.9,3.0,9.0,1.0,0.0,1.43,2.0,4.0,
0,2.0,5.0,1.0,3.0,20.6,4.6,72.3,13.0,3.0,9.0,1.0,0.0,1.43,2.0,4.0,2.0
1,2.0,5.0,1.0,3.0,20.6,4.6,46.5,15.0,3.0,9.0,1.0,0.0,1.43,2.0,4.0,2.0
2,2.0,5.0,1.0,3.0,20.6,4.6,58.2,13.9,3.0,9.0,1.0,0.0,1.43,2.0,4.0,2.0
3,2.0,5.0,1.0,3.0,20.6,4.6,46.8,15.7,3.0,9.0,1.0,0.0,1.43,2.0,4.0,2.0
1227,3.0,3.0,1.0,2.0,21.2,5.6,60.9,14.0,5.0,10.0,1.0,1.0,1.33,1.0,4.0,
0,3.0,3.0,1.0,2.0,21.2,5.6,75.1,16.6,5.0,10.0,1.0,1.0,1.33,1.0,4.0,2.0
1,3.0,3.0,1.0,2.0,21.2,5.6,60.9,16.5,5.0,10.0,1.0,1.0,1.33,1.0,4.0,2.0
2,3.0,3.0,1.0,2.0,21.2,5.6,58.5,15.6,5.0,10.0,1.0,1.0,1.33,1.0,4.0,2.0
3,3.0,3.0,1.0,2.0,21.2,5.6,72.9,15.4,5.0,10.0,1.0,1.0,1.33,1.0,4.0,2.0
1269,4.0,3.0,1.0,1.0,17.6,8.4,64.0,14.1,3.0,8.0,0.0,1.0,1.55,2.0,4.0,
0,4.0,3.0,1.0,1.0,17.6,8.4,73.5,14.8,3.0,8.0,0.0,1.0,1.55,2.0,4.0,2.0
1,4.0,3.0,1.0,1.0,17.6,8.4,69.1,17.1,3.0,8.0,0.0,1.0,1.55,2.0,4.0,2.0
2,4.0,3.0,1.0,1.0,17.6,8.4,73.3,14.1,3.0,8.0,0.0,1.0,1.55,2.0,4.0,2.0
3,4.0,3.0,1.0,1.0,17.6,8.4,64.7,13.7,3.0,8.0,0.0,1.0,1.55,2.0,4.0,2.0
1831,5.0,4.0,1.0,1.0,20.6,4.6,68.9,13.0,4.0,10.0,1.0,1.0,1.11,2.0,4.0,
0,5.0,4.0,1.0,1.0,20.6,4.6,62.1,13.0,4.0,10.0,1.0,1.0,1.11,2.0,4.0,2.0
1,5.0,4.0,1.0,1.0,20.6,4.6,66.6,14.7,4.0,10.0,1.0,1.0,1.11,2.0,4.0,2.0
2,5.0,4.0,1.0,1.0,20.6,4.6,56.1,13.0,4.0,10.0,1.0,1.0,1.11,2.0,4.0,2.0
3,5.0,4.0,1.0,1.0,20.6,4.6,45.2,13.0,4.0,10.0,1.0,1.0,1.11,2.0,4.0,2.0
1001,2.0,3.0,1.0,1.0,18.4,8.2,74.2,12.9,3.0,9.0,1.0,1.0,1.52,2.0,4.0,
0,2.0,3.0,1.0,1.0,18.4,8.2,57.7,14.3,3.0,9.0,1.0,1.0,1.52,2.0,4.0,2.0
1,2.0,3.0,1.0,1.0,18.4,8.2,75.2,17.4,3.0,9.0,1.0,1.0,1.52,2.0,4.0,2.0
2,2.0,3.0,1.0,1.0,18.4,8.2,72.6,17.0,3.0,9.0,1.0,1.0,1.52,2.0,4.0,2.0
3,2.0,3.0,1.0,1.0,18.4,8.2,67.6,17.3,3.0,9.0,1.0,1.0,1.52,2.0,4.0,2.0
1868,5.0,4.0,1.0,2.0,20.6,4.6,60.4,13.0,5.0,11.0,1.0,1.0,1.74,2.0,4.0,
0,5.0,4.0,1.0,2.0,20.6,4.6,68.3,13.7,5.0,11.0,1.0,1.0,1.74,2.0,4.0,2.0
1,5.0,4.0,1.0,2.0,20.6,4.6,70.3,13.0,5.0,11.0,1.0,1.0,1.74,2.0,4.0,2.0
2,5.0,4.0,1.0,2.0,20.6,4.6,59.3,13.8,5.0,11.0,1.0,1.0,1.74,2.0,4.0,2.0
3,5.0,4.0,1.0,2.0,20.6,4.6,47.6,17.5,5.0,11.0,1.0,1.0,1.74,2.0,4.0,2.0
35,1.0,1.0,0.0,4.0,22.2,5.1,44.23,17.5,4.0,8.0,1.0,0.0,1.04,2.0,4.0,
0,1.0,1.0,0.0,4.0,22.2,5.1,55.7,17.5,4.0,8.0,1.0,0.0,1.04,2.0,4.0,2.0
1,1.0,1.0,0.0,4.0,22.2,5.1,46.1,17.5,4.0,8.0,1.0,0.0,1.04,2.0,4.0,2.0
2,1.0,1.0,0.0,4.0,22.2,5.1,55.1,17.2,4.0,8.0,1.0,0.0,1.04,2.0,4.0,2.0
3,1.0,1.0,0.0,4.0,22.2,5.1,73.1,15.7,4.0,8.0,1.0,0.0,1.04,2.0,4.0,2.0
718,3.0,2.0,1.0,1.0,22.9,6.6,57.2,15.0,3.0,8.0,1.0,1.0,1.72,2.0,4.0,
0,3.0,2.0,1.0,1.0,22.9,6.6,52.2,15.0,3.0,8.0,1.0,1.0,1.72,2.0,4.0,2.0
1,3.0,2.0,1.0,1.0,22.9,6.6,66.7,14.6,3.0,8.0,1.0,1.0,1.72,2.0,4.0,2.0
2,3.0,2.0,1.0,1.0,22.9,6.6,55.5,16.7,3.0,8.0,1.0,1.0,1.72,2.0,4.0,2.0
3,3.0,2.0,1.0,1.0,22.9,6.6,75.4,16.8,3.0,8.0,1.0,1.0,1.72,2.0,4.0,2.0
1280,4.0,3.0,1.0,1.0,17.6,8.4,64.0,14.1,3.0,10.0,0.0,1.0,1.69,2.0,4.0,
0,4.0,3.0,1.0,1.0,17.6,8.4,68.0,16.4,3.0,10.0,0.0,1.0,1.69,2.0,4.0,2.0
1,4.0,3.0,1.0,1.0,17.6,8.4,72.6,13.2,3.0,10.0,0.0,1.0,1.69,2.0,4.0,2.0
2,4.0,3.0,1.0,1.0,17.6,8.4,75.3,13.1,3.0,10.0,0.0,1.0,1.69,2.0,4.0,2.0
3,4.0,3.0,1.0,1.0,17.6,8.4,45.4,15.9,3.0,10.0,0.0,1.0,1.69,2.0,4.0,2.0
454,5.0,1.0,0.0,2.0,24.2,6.0,58.9,15.1,3.0,8.0,0.0,0.0,1.4,2.0,4.0,
0,5.0,1.0,0.0,2.0,24.2,6.0,73.0,13.5,3.0,8.0,0.0,0.0,1.4,2.0,4.0,2.0
1,5.0,1.0,0.0,2.0,24.2,6.0,65.4,15.8,3.0,8.0,0.0,0.0,1.4,2.0,4.0,2.0
2,5.0,1.0,0.0,2.0,24.2,6.0,48.8,16.0,3.0,8.0,0.0,0.0,1.4,2.0,4.0,2.0
3,5.0,1.0,0.0,2.0,24.2,6.0,56.2,13.2,3.0,8.0,0.0,0.0,1.4,2.0,4.0,2.0
1146,3.0,3.0,1.0,1.0,21.2,5.6,62.3,14.0,3.0,9.0,1.0,1.0,1.13,2.0,4.0,
0,3.0,3.0,1.0,1.0,21.2,5.6,53.1,14.0,3.0,9.0,1.0,1.0,1.13,2.0,4.0,2.0
1,3.0,3.0,1.0,1.0,21.2,5.6,47.8,14.0,3.0,9.0,1.0,1.0,1.13,2.0,4.0,2.0
2,3.0,3.0,1.0,1.0,21.2,5.6,52.0,14.0,3.0,9.0,1.0,1.0,1.13,2.0,4.0,2.0
3,3.0,3.0,1.0,1.0,21.2,5.6,70.2,17.1,3.0,9.0,1.0,1.0,1.13,2.0,4.0,2.0
403,4.0,1.0,0.0,3.0,22.9,6.6,54.6,16.0,5.0,12.0,1.0,0.0,1.07,2.0,4.0,
0,4.0,1.0,0.0,3.0,22.9,6.6,73.3,15.9,5.0,12.0,1.0,0.0,1.07,2.0,4.0,2.0
1,4.0,1.0,0.0,3.0,22.9,6.6,57.2,15.9,5.0,12.0,1.0,0.0,1.07,2.0,4.0,2.0
2,4.0,1.0,0.0,3.0,22.9,6.6,54.6,13.9,5.0,12.0,1.0,0.0,1.07,2.0,4.0,2.0
3,4.0,1.0,0.0,3.0,22.9,6.6,54.7,16.0,5.0,12.0,1.0,0.0,1.07,2.0,4.0,2.0
1520,2.0,4.0,1.0,2.0,19.6,6.6,65.2,14.1,4.0,10.0,1.0,1.0,1.33,2.0,1.0,
0,2.0,4.0,1.0,2.0,19.6,6.6,73.3,14.1,4.0,10.0,1.0,1.0,1.33,2.0,1.0,2.0
1,2.0,4.0,1.0,2.0,19.6,6.6,71.8,14.9,4.0,10.0,1.0,1.0,1.33,2.0,1.0,2.0
2,2.0,4.0,1.0,2.0,19.6,6.6,65.2,17.5,4.0,10.0,1.0,1.0,1.33,2.0,1.0,2.0
3,2.0,4.0,1.0,2.0,19.6,6.6,54.8,14.9,4.0,10.0,1.0,1.0,1.33,2.0,1.0,2.0
1616,3.0,4.0,1.0,2.0,20.0,8.8,67.4,13.0,4.0,11.0,1.0,0.0,1.43,2.0,4.0,
0,3.0,4.0,1.0,2.0,20.0,8.8,68.0,13.2,4.0,11.0,1.0,0.0,1.43,2.0,4.0,2.0
1,3.0,4.0,1.0,2.0,20.0,8.8,70.5,13.3,4.0,11.0,1.0,0.0,1.43,2.0,4.0,2.0
2,3.0,4.0,1.0,2.0,20.0,8.8,55.8,17.4,4.0,11.0,1.0,0.0,1.43,2.0,4.0,2.0
3,3.0,4.0,1.0,2.0,20.0,8.8,48.5,13.0,4.0,11.0,1.0,0.0,1.43,2.0,4.0,2.0
1916,1.0,5.0,1.0,3.0,20.8,4.2,58.9,14.9,3.0,10.0,0.0,1.0,1.69,2.0,4.0,
0,1.0,5.0,1.0,3.0,20.8,4.2,58.9,16.9,3.0,10.0,0.0,1.0,1.69,2.0,4.0,2.0
1,1.0,5.0,1.0,3.0,20.8,4.2,60.3,13.5,3.0,10.0,0.0,1.0,1.69,2.0,4.0,2.0
2,1.0,5.0,1.0,3.0,20.8,4.2,51.1,14.0,3.0,10.0,0.0,1.0,1.69,2.0,4.0,2.0
3,1.0,5.0,1.0,3.0,20.8,4.2,60.0,15.1,3.0,10.0,0.0,1.0,1.69,2.0,4.0,2.0
513,5.0,1.0,0.0,3.0,24.2,6.0,61.0,15.6,5.0,12.0,0.0,0.0,1.21,2.0,4.0,
0,5.0,1.0,0.0,3.0,24.2,6.0,64.2,15.6,5.0,12.0,0.0,0.0,1.21,2.0,4.0,2.0
1,5.0,1.0,0.0,3.0,24.2,6.0,71.3,15.6,5.0,12.0,0.0,0.0,1.21,2.0,4.0,2.0
2,5.0,1.0,0.0,3.0,24.2,6.0,58.6,16.9,5.0,12.0,0.0,0.0,1.21,2.0,4.0,2.0
3,5.0,1.0,0.0,3.0,24.2,6.0,63.2,15.6,5.0,12.0,0.0,0.0,1.21,2.0,4.0,2.0
1611,3.0,4.0,1.0,1.0,20.0,8.8,60.5,13.6,3.0,8.0,0.0,1.0,1.55,2.0,4.0,
0,3.0,4.0,1.0,1.0,20.0,8.8,53.5,13.6,3.0,8.0,0.0,1.0,1.55,2.0,4.0,2.0
1,3.0,4.0,1.0,1.0,20.0,8.8,57.9,13.6,3.0,8.0,0.0,1.0,1.55,2.0,4.0,2.0
2,3.0,4.0,1.0,1.0,20.0,8.8,49.2,13.6,3.0,8.0,0.0,1.0,1.55,2.0,4.0,2.0
3,3.0,4.0,1.0,1.0,20.0,8.8,74.6,17.4,3.0,8.0,0.0,1.0,1.55,2.0,4.0,2.0
453,5.0,1.0,0.0,2.0,24.2,6.0,58.9,15.1,3.0,7.0,1.0,0.0,1.21,1.0,4.0,
0,5.0,1.0,0.0,2.0,24.2,6.0,65.3,16.2,3.0,7.0,1.0,0.0,1.21,1.0,4.0,2.0
1,5.0,1.0,0.0,2.0,24.2,6.0,72.1,16.6,3.0,7.0,1.0,0.0,1.21,1.0,4.0,2.0
2,5.0,1.0,0.0,2.0,24.2,6.0,68.0,17.2,3.0,7.0,1.0,0.0,1.21,1.0,4.0,2.0
3,5.0,1.0,0.0,2.0,24.2,6.0,61.4,15.1,3.0,7.0,1.0,0.0,1.21,1.0,4.0,2.0
1934,1.0,5.0,1.0,4.0,20.8,4.2,59.1,15.0,4.0,9.0,1.0,1.0,1.69,2.0,4.0,
0,1.0,5.0,1.0,4.0,20.8,4.2,75.3,12.9,4.0,9.0,1.0,1.0,1.69,2.0,4.0,2.0
1,1.0,5.0,1.0,4.0,20.8,4.2,63.4,14.2,4.0,9.0,1.0,1.0,1.69,2.0,4.0,2.0
2,1.0,5.0,1.0,4.0,20.8,4.2,51.2,16.8,4.0,9.0,1.0,1.0,1.69,2.0,4.0,2.0
3,1.0,5.0,1.0,4.0,20.8,4.2,72.3,15.0,4.0,9.0,1.0,1.0,1.69,2.0,4.0,2.0
1755,4.0,4.0,1.0,1.0,20.8,4.2,75.6,13.2,4.0,9.0,0.0,0.0,1.26,2.0,4.0,
0,4.0,4.0,1.0,1.0,20.8,4.2,62.2,15.2,4.0,9.0,0.0,0.0,1.26,2.0,4.0,2.0
1,4.0,4.0,1.0,1.0,20.8,4.2,75.6,13.4,4.0,9.0,0.0,0.0,1.26,2.0,4.0,2.0
2,4.0,4.0,1.0,1.0,20.8,4.2,60.8,13.3,4.0,9.0,0.0,0.0,1.26,2.0,4.0,2.0
3,4.0,4.0,1.0,1.0,20.8,4.2,67.8,16.5,4.0,9.0,0.0,0.0,1.26,2.0,4.0,2.0
576,1.0,2.0,1.0,1.0,20.5,5.0,63.8,14.5,3.0,8.0,1.0,1.0,1.55,2.0,4.0,
0,1.0,2.0,1.0,1.0,20.5,5.0,45.1,13.5,3.0,8.0,1.0,1.0,1.55,2.0,4.0,2.0
1,1.0,2.0,1.0,1.0,20.5,5.0,60.9,13.7,3.0,8.0,1.0,1.0,1.55,2.0,4.0,2.0
2,1.0,2.0,1.0,1.0,20.5,5.0,60.7,15.6,3.0,8.0,1.0,1.0,1.55,2.0,4.0,2.0
3,1.0,2.0,1.0,1.0,20.5,5.0,55.6,17.5,3.0,8.0,1.0,1.0,1.55,2.0,4.0,2.0
118,2.0,1.0,0.0,4.0,20.5,5.0,66.39,15.6,3.0,8.0,0.0,0.0,1.57,3.0,4.0,
0,2.0,1.0,0.0,4.0,20.5,5.0,66.39,16.5,3.0,8.0,0.0,0.0,1.57,3.0,4.0,2.0
1,2.0,1.0,0.0,4.0,20.5,5.0,67.3,16.9,3.0,8.0,0.0,0.0,1.57,3.0,4.0,2.0
2,2.0,1.0,0.0,4.0,20.5,5.0,60.5,15.6,3.0,8.0,0.0,0.0,1.57,3.0,4.0,2.0
3,2.0,1.0,0.0,4.0,20.5,5.0,68.4,16.4,3.0,8.0,0.0,0.0,1.57,3.0,4.0,2.0
62,1.0,1.0,0.0,6.0,22.2,5.1,47.8,16.9,5.0,10.0,0.0,0.0,1.07,2.0,4.0,
0,1.0,1.0,0.0,6.0,22.2,5.1,54.0,15.1,5.0,10.0,0.0,0.0,1.07,2.0,4.0,2.0
1,1.0,1.0,0.0,6.0,22.2,5.1,58.0,16.9,5.0,10.0,0.0,0.0,1.07,2.0,4.0,2.0
2,1.0,1.0,0.0,6.0,22.2,5.1,69.7,13.7,5.0,10.0,0.0,0.0,1.07,2.0,4.0,2.0
3,1.0,1.0,0.0,6.0,22.2,5.1,50.7,13.7,5.0,10.0,0.0,0.0,1.07,2.0,4.0,2.0
704,3.0,2.0,1.0,1.0,22.9,6.6,57.2,15.0,3.0,8.0,1.0,1.0,1.52,2.0,4.0,
0,3.0,2.0,1.0,1.0,22.9,6.6,62.7,16.9,3.0,8.0,1.0,1.0,1.52,2.0,4.0,2.0
1,3.0,2.0,1.0,1.0,22.9,6.6,53.9,15.0,3.0,8.0,1.0,1.0,1.52,2.0,4.0,2.0
2,3.0,2.0,1.0,1.0,22.9,6.6,74.2,14.8,3.0,8.0,1.0,1.0,1.52,2.0,4.0,2.0
3,3.0,2.0,1.0,1.0,22.9,6.6,58.8,15.1,3.0,8.0,1.0,1.0,1.52,2.0,4.0,2.0
1664,3.0,4.0,1.0,2.0,20.0,8.8,55.8,13.3,5.0,10.0,0.0,1.0,1.02,2.0,4.0,
0,3.0,4.0,1.0,2.0,20.0,8.8,75.3,17.0,5.0,10.0,0.0,1.0,1.02,2.0,4.0,2.0
1,3.0,4.0,1.0,2.0,20.0,8.8,59.8,13.8,5.0,10.0,0.0,1.0,1.02,2.0,4.0,2.0
2,3.0,4.0,1.0,2.0,20.0,8.8,49.7,15.5,5.0,10.0,0.0,1.0,1.02,2.0,4.0,2.0
3,3.0,4.0,1.0,2.0,20.0,8.8,55.8,15.6,5.0,10.0,0.0,1.0,1.02,2.0,4.0,2.0
1311,4.0,3.0,1.0,2.0,17.6,8.4,62.2,14.0,4.0,9.0,1.0,1.0,1.5,2.0,4.0,
0,4.0,3.0,1.0,2.0,17.6,8.4,60.2,14.0,4.0,9.0,1.0,1.0,1.5,2.0,4.0,2.0
1,4.0,3.0,1.0,2.0,17.6,8.4,53.3,12.9,4.0,9.0,1.0,1.0,1.5,2.0,4.0,2.0
2,4.0,3.0,1.0,2.0,17.6,8.4,63.1,14.0,4.0,9.0,1.0,1.0,1.5,2.0,4.0,2.0
3,4.0,3.0,1.0,2.0,17.6,8.4,72.4,14.0,4.0,9.0,1.0,1.0,1.5,2.0,4.0,2.0
228,3.0,1.0,0.0,3.0,22.2,5.2,60.4,13.8,3.0,7.0,1.0,0.0,1.04,2.0,4.0,
0,3.0,1.0,0.0,3.0,22.2,5.2,48.9,15.0,3.0,7.0,1.0,0.0,1.04,2.0,4.0,2.0
1,3.0,1.0,0.0,3.0,22.2,5.2,46.2,15.9,3.0,7.0,1.0,0.0,1.04,2.0,4.0,2.0
2,3.0,1.0,0.0,3.0,22.2,5.2,69.0,14.2,3.0,7.0,1.0,0.0,1.04,2.0,4.0,2.0
3,3.0,1.0,0.0,3.0,22.2,5.2,54.9,13.8,3.0,7.0,1.0,0.0,1.04,2.0,4.0,2.0
1828,5.0,4.0,1.0,1.0,20.6,4.6,68.9,13.0,4.0,11.0,1.0,1.0,1.33,2.0,4.0,
0,5.0,4.0,1.0,1.0,20.6,4.6,68.4,14.1,4.0,11.0,1.0,1.0,1.33,2.0,4.0,2.0
1,5.0,4.0,1.0,1.0,20.6,4.6,58.3,17.1,4.0,11.0,1.0,1.0,1.33,2.0,4.0,2.0
2,5.0,4.0,1.0,1.0,20.6,4.6,58.9,13.0,4.0,11.0,1.0,1.0,1.33,2.0,4.0,2.0
3,5.0,4.0,1.0,1.0,20.6,4.6,70.9,13.0,4.0,11.0,1.0,1.0,1.33,2.0,4.0,2.0
15,1.0,1.0,0.0,3.0,22.2,5.1,55.1,14.5,3.0,9.0,1.0,0.0,1.4,2.0,4.0,
0,1.0,1.0,0.0,3.0,22.2,5.1,54.3,13.9,3.0,9.0,1.0,0.0,1.4,2.0,4.0,2.0
1,1.0,1.0,0.0,3.0,22.2,5.1,58.0,14.5,3.0,9.0,1.0,0.0,1.4,2.0,4.0,2.0
2,1.0,1.0,0.0,3.0,22.2,5.1,53.8,17.5,3.0,9.0,1.0,0.0,1.4,2.0,4.0,2.0
3,1.0,1.0,0.0,3.0,22.2,5.1,44.5,15.4,3.0,9.0,1.0,0.0,1.4,2.0,4.0,2.0
1166,3.0,3.0,1.0,2.0,21.2,5.6,61.4,14.0,4.0,9.0,1.0,1.0,1.33,3.0,1.0,
0,3.0,3.0,1.0,2.0,21.2,5.6,50.0,17.5,4.0,9.0,1.0,1.0,1.33,3.0,1.0,2.0
1,3.0,3.0,1.0,2.0,21.2,5.6,69.4,14.0,4.0,9.0,1.0,1.0,1.33,3.0,1.0,2.0
2,3.0,3.0,1.0,2.0,21.2,5.6,74.7,14.0,4.0,9.0,1.0,1.0,1.33,3.0,1.0,2.0
3,3.0,3.0,1.0,2.0,21.2,5.6,46.9,15.8,4.0,9.0,1.0,1.0,1.33,3.0,1.0,2.0
829,4.0,2.0,1.0,1.0,24.2,6.0,59.9,15.4,4.0,9.0,0.0,1.0,1.55,2.0,2.0,
0,4.0,2.0,1.0,1.0,24.2,6.0,59.9,15.7,4.0,9.0,0.0,1.0,1.55,2.0,2.0,2.0
1,4.0,2.0,1.0,1.0,24.2,6.0,59.9,14.1,4.0,9.0,0.0,1.0,1.55,2.0,2.0,2.0
2,4.0,2.0,1.0,1.0,24.2,6.0,71.7,13.1,4.0,9.0,0.0,1.0,1.55,2.0,2.0,2.0
3,4.0,2.0,1.0,1.0,24.2,6.0,72.1,17.0,4.0,9.0,0.0,1.0,1.55,2.0,2.0,2.0
1650,3.0,4.0,1.0,2.0,20.0,8.8,67.4,13.0,4.0,10.0,0.0,0.0,1.07,2.0,4.0,
0,3.0,4.0,1.0,2.0,20.0,8.8,67.4,17.5,4.0,10.0,0.0,0.0,1.07,2.0,4.0,2.0
1,3.0,4.0,1.0,2.0,20.0,8.8,67.9,13.0,4.0,10.0,0.0,0.0,1.07,2.0,4.0,2.0
2,3.0,4.0,1.0,2.0,20.0,8.8,69.7,16.5,4.0,10.0,0.0,0.0,1.07,2.0,4.0,2.0
3,3.0,4.0,1.0,2.0,20.0,8.8,67.7,17.6,4.0,10.0,0.0,0.0,1.07,2.0,4.0,2.0
611,2.0,2.0,1.0,1.0,22.2,5.2,63.8,14.6,3.0,10.0,1.0,1.0,1.72,2.0,4.0,
0,2.0,2.0,1.0,1.0,22.2,5.2,51.6,13.1,3.0,10.0,1.0,1.0,1.72,2.0,4.0,2.0
1,2.0,2.0,1.0,1.0,22.2,5.2,65.9,16.9,3.0,10.0,1.0,1.0,1.72,2.0,4.0,2.0
2,2.0,2.0,1.0,1.0,22.2,5.2,57.2,17.2,3.0,10.0,1.0,1.0,1.72,2.0,4.0,2.0
3,2.0,2.0,1.0,1.0,22.2,5.2,49.7,15.3,3.0,10.0,1.0,1.0,1.72,2.0,4.0,2.0
1838,5.0,4.0,1.0,1.0,20.6,4.6,68.9,13.0,4.0,10.0,1.0,1.0,1.24,2.0,1.0,
0,5.0,4.0,1.0,1.0,20.6,4.6,66.0,15.2,4.0,10.0,1.0,1.0,1.24,2.0,1.0,2.0
1,5.0,4.0,1.0,1.0,20.6,4.6,66.5,17.2,4.0,10.0,1.0,1.0,1.24,2.0,1.0,2.0
2,5.0,4.0,1.0,1.0,20.6,4.6,53.2,14.4,4.0,10.0,1.0,1.0,1.24,2.0,1.0,2.0
3,5.0,4.0,1.0,1.0,20.6,4.6,53.0,13.0,4.0,10.0,1.0,1.0,1.24,2.0,1.0,2.0
796,4.0,2.0,1.0,1.0,24.2,6.0,60.3,15.8,3.0,9.0,0.0,0.0,1.43,2.0,2.0,
0,4.0,2.0,1.0,1.0,24.2,6.0,69.0,17.3,3.0,9.0,0.0,0.0,1.43,2.0,2.0,2.0
1,4.0,2.0,1.0,1.0,24.2,6.0,65.9,15.8,3.0,9.0,0.0,0.0,1.43,2.0,2.0,2.0
2,4.0,2.0,1.0,1.0,24.2,6.0,61.8,12.9,3.0,9.0,0.0,0.0,1.43,2.0,2.0,2.0
3,4.0,2.0,1.0,1.0,24.2,6.0,65.8,15.8,3.0,9.0,0.0,0.0,1.43,2.0,2.0,2.0
1901,1.0,5.0,1.0,3.0,20.8,4.2,58.9,14.9,3.0,8.0,1.0,1.0,1.77,2.0,4.0,
0,1.0,5.0,1.0,3.0,20.8,4.2,53.2,14.9,3.0,8.0,1.0,1.0,1.77,2.0,4.0,2.0
1,1.0,5.0,1.0,3.0,20.8,4.2,53.8,14.9,3.0,8.0,1.0,1.0,1.77,2.0,4.0,2.0
2,1.0,5.0,1.0,3.0,20.8,4.2,63.5,14.9,3.0,8.0,1.0,1.0,1.77,2.0,4.0,2.0
3,1.0,5.0,1.0,3.0,20.8,4.2,63.6,13.8,3.0,8.0,1.0,1.0,1.77,2.0,4.0,2.0
1818,5.0,4.0,1.0,1.0,20.6,4.6,68.9,13.7,3.0,9.0,1.0,1.0,1.71,2.0,4.0,
0,5.0,4.0,1.0,1.0,20.6,4.6,72.0,15.0,3.0,9.0,1.0,1.0,1.71,2.0,4.0,2.0
1,5.0,4.0,1.0,1.0,20.6,4.6,68.0,16.8,3.0,9.0,1.0,1.0,1.71,2.0,4.0,2.0
2,5.0,4.0,1.0,1.0,20.6,4.6,56.7,15.9,3.0,9.0,1.0,1.0,1.71,2.0,4.0,2.0
3,5.0,4.0,1.0,1.0,20.6,4.6,71.5,14.5,3.0,9.0,1.0,1.0,1.71,2.0,4.0,2.0
1518,2.0,4.0,1.0,2.0,19.6,6.6,65.2,14.1,4.0,9.0,0.0,1.0,1.33,2.0,4.0,
0,2.0,4.0,1.0,2.0,19.6,6.6,65.2,17.2,4.0,9.0,0.0,1.0,1.33,2.0,4.0,2.0
